CV_ID,Date,Plate.x,Bucket#.x,sal.treat.x,TA.treat.x,SA.mm2,SA.mm2.SE,SA.mm2.1,date.numb,notes.x,SA.start,grow.ratio,grow.perc,dps,mm2.diff.start,pixel ratio_original,pixels measured,pixel ratio_MEDIAN,pixel ratio_SE,Diff_time,Diff_growth,incr_growth,tare boat (mg),shell+gut+boat (mg),boat+gut (mg),post muff,post muff.2,gut.wt,shell.wt,orgC.shell.wt,%oc.ic.shell,code,CI,bucket,med.ta,med.S,med.pH,rank.ig,prob.ig,net_growth,rank.ng,prob.ng
267,8/30/2022,6,10,amb,3000,176.3006166,20480.12946,176.622,2459822,NA,136.825,1.290860588,129.0860588,36,39.797,10.9165,1928.094063,10.9364,0.094144623,7,13.66187208,1.951696012,61.7545,363.284,66.8863,351.9663,NA,5.1318,358.1522,6.1859,1.727170739,0,0.014328545,10,2850.629253,33.855,8.075,43,0.895833333,39.47561656,41,0.854166667
293,8/30/2022,6,10,amb,3000,254.0728433,29514.61445,254.536,2459822,NA,214.082,1.188964976,118.8964976,36,40.454,10.9165,2778.642244,10.9364,0.094144623,7,-2.841214177,-0.40588774,73.3301,635.3567,83.6737,615.6548,NA,10.3436,625.0131,9.3583,1.497296617,0,0.016549413,10,2850.629253,33.855,8.075,11,0.229166667,39.99084335,42,0.875
289,8/30/2022,6,10,amb,3000,146.7574716,17048.22182,147.025,2459822,NA,105.692,1.39107028,139.107028,36,41.333,10.9165,1604.998413,10.9364,0.094144623,7,19.60777707,2.801111009,72.6009,349.2112,78.6808,338.7571,NA,6.0799,343.1313,4.3742,1.27478898,0,0.017718873,10,2850.629253,33.855,8.075,46,0.958333333,41.06547161,43,0.895833333
274,8/30/2022,6,10,amb,3000,171.0232369,19867.07761,171.335,2459822,NA,127.729,1.341394672,134.1394672,36,43.606,10.9165,1870.378528,10.9364,0.094144623,7,16.58667145,2.369524492,90.0914,424.8094,95.2344,414.1248,NA,5.143,419.6664,5.5416,1.320477408,0,0.012254972,10,2850.629253,33.855,8.075,45,0.9375,43.29423685,44,0.916666667
290,8/30/2022,6,10,amb,3000,253.2762954,29422.0827,253.738,2459822,NA,208.999,1.214063225,121.4063225,36,44.739,10.9165,2769.930877,10.9364,0.094144623,7,5.744400501,0.820628643,61.941,566.9974,72.0073,549.8748,NA,10.0663,556.9311,7.0563,1.266996941,0,0.018074588,10,2850.629253,33.855,8.075,34,0.708333333,44.2772954,45,0.9375
275,8/30/2022,6,10,amb,3000,217.1501508,25225.45461,217.546,2459822,NA,165.54,1.31415972,131.415972,36,52.006,10.9165,2374.840909,10.9364,0.094144623,7,22.52350485,3.21764355,65.1448,510.5823,74.724,494.7575,NA,9.5792,501.0031,6.2456,1.246619033,0,0.019120041,10,2850.629253,33.855,8.075,47,0.979166667,51.61015078,46,0.958333333
282,8/30/2022,6,10,amb,3000,306.9175113,35653.36576,307.477,2459822,NA,251.69,1.221649648,122.1649648,36,55.787,10.9165,3356.572671,10.9364,0.094144623,7,5.884406092,0.840629442,56.2694,811.6942,72.0522,785.7003,NA,15.7828,795.9114,10.2111,1.282944308,0,0.019829845,10,2850.629253,33.855,8.075,35,0.729166667,55.22751129,47,0.979166667
252,9/2/2022,6,10,amb,3000,131.3262229,24094.50353,132.419,2459825,NA,137.496,0.963075289,96.30752895,39,-5.077,11.7052,1549.990879,11.8026,0.064329646,3,-3.688654585,-1.229551528,57.1477,444.5275,64.9627,429.611,NA,7.815,436.7125,7.1015,1.626127029,0,0.017895068,10,2850.629253,33.855,8.075,23,0.479166667,-6.169777066,1,0.020833333
250,9/2/2022,6,10,amb,3000,98.42698043,18058.45911,99.246,2459825,NA,104.212,0.952347139,95.23471385,39,-4.966,11.7052,1161.694279,11.8026,0.064329646,3,-8.150736005,-2.716912002,62.8516,244.8059,66.9603,237.4943,NA,4.1087,240.6972,3.2029,1.330676053,0,0.017069995,10,2850.629253,33.855,8.075,11,0.229166667,-5.785019572,2,0.041666667
251,9/2/2022,6,10,amb,3000,143.812325,26385.33641,145.009,2459825,NA,149.201,0.971903674,97.19036736,39,-4.192,11.7052,1697.359347,11.8026,0.064329646,3,-5.625260972,-1.875086991,67.194,395.8335,74.0078,383.7275,NA,6.8138,389.0197,5.2922,1.360393831,0,0.017515308,10,2850.629253,33.855,8.075,18,0.375,-5.388675021,3,0.0625
265,9/2/2022,6,10,amb,3000,109.1259533,20021.40631,110.034,2459825,NA,112.434,0.978654144,97.86541438,39,-2.4,11.7052,1287.969977,11.8026,0.064329646,3,-7.971586215,-2.657195405,78.8239,342.4621,84.8958,332.1505,NA,6.0719,336.3902,4.2397,1.260351818,0,0.018050169,10,2850.629253,33.855,8.075,13,0.270833333,-3.308046668,4,0.083333333
258,9/2/2022,6,10,amb,3000,134.0257598,24589.78924,135.141,2459825,NA,135.4,0.998087149,99.80871492,39,-0.259,11.7052,1581.852433,11.8026,0.064329646,3,-4.607521578,-1.535840526,61.6887,438.0802,69.6645,424.6627,NA,7.9758,430.1044,5.4417,1.265204448,0,0.01854387,10,2850.629253,33.855,8.075,21,0.4375,-1.37424015,5,0.104166667
257,9/2/2022,6,10,amb,3000,126.6640176,23239.12582,127.718,2459825,NA,124.737,1.023898282,102.3898282,39,2.981,11.7052,1494.964734,11.8026,0.064329646,3,2.521320827,0.840440276,65.9798,383.1634,74.6772,369.9209,NA,8.6974,374.466,4.5451,1.213755054,0,0.023226141,10,2850.629253,33.855,8.075,34,0.708333333,1.927017555,6,0.125
266,9/2/2022,6,10,amb,3000,296.3748389,54376.07541,298.841,2459825,NA,292.984,1.019990853,101.9990853,39,5.857,11.7052,3497.993673,11.8026,0.064329646,3,-8.866727554,-2.955575851,78.8035,1120.6201,93.6791,1086.8557,NA,14.8756,1105.7445,18.8888,1.708242727,0,0.013453017,10,2850.629253,33.855,8.075,7,0.145833333,3.390838866,7,0.145833333
249,9/2/2022,6,10,amb,3000,244.4181748,44843.55406,246.452,2459825,NA,239.235,1.030166991,103.0166991,39,7.217,11.7052,2884.76995,11.8026,0.064329646,3,-5.893524802,-1.964508267,67.8548,663.9628,78.6337,642.0855,NA,10.7789,653.1839,11.0984,1.699123325,0,0.016502091,10,2850.629253,33.855,8.075,16,0.333333333,5.183174843,8,0.166666667
272,9/2/2022,6,10,amb,3000,98.26135858,18028.07237,99.079,2459825,NA,93.04,1.064907567,106.4907567,39,6.039,11.7052,1159.739511,11.8026,0.064329646,3,-9.949380967,-3.316460322,59.8457,252.5473,62.5253,246.907,NA,2.6796,249.8677,2.9607,1.184907053,0,0.010724075,10,2850.629253,33.855,8.075,3,0.0625,5.221358582,9,0.1875
280,9/2/2022,6,10,amb,3000,106.0931892,19464.9832,106.976,2459825,NA,100.797,1.061301428,106.1301428,39,6.179,11.7052,1252.175475,11.8026,0.064329646,3,-5.903648532,-1.967882844,56.306,281.4173,60.5291,272.0418,NA,4.2231,277.1942,5.1524,1.858769051,0,0.015235167,10,2850.629253,33.855,8.075,15,0.3125,5.296189229,10,0.208333333
263,9/2/2022,6,10,amb,3000,131.2320069,24077.21766,132.324,2459825,NA,125.808,1.051793209,105.1793209,39,6.516,11.7052,1548.878885,11.8026,0.064329646,3,-15.47555568,-5.158518558,67.5164,423.4018,72.9025,411.0194,NA,5.3861,418.0157,6.9963,1.673693117,0,0.012884923,10,2850.629253,33.855,8.075,1,0.020833333,5.424006914,11,0.229166667
248,9/2/2022,6,10,amb,3000,101.6263581,18645.45092,102.472,2459825,NA,94.519,1.084141813,108.4141813,39,7.953,11.7052,1199.455254,11.8026,0.064329646,3,0.049525437,0.016508479,63.1325,247.5073,65.5103,241.239,NA,2.3778,245.1295,3.8905,1.587120277,0,0.009700179,10,2850.629253,33.855,8.075,30,0.625,7.107358124,12,0.25
256,9/2/2022,6,10,amb,3000,91.75351096,16834.07353,92.517,2459825,NA,82.85,1.116680748,111.6680748,39,9.667,11.7052,1082.929988,11.8026,0.064329646,3,1.894317848,0.631439283,64.357,267.7697,67.2247,261.7542,NA,2.8677,264.902,3.1478,1.188288499,0,0.010825513,10,2850.629253,33.855,8.075,33,0.6875,8.903510955,13,0.270833333
277,9/2/2022,6,10,amb,3000,101.3367678,18592.31961,102.18,2459825,NA,91.973,1.110978222,111.0978222,39,10.207,11.7052,1196.037336,11.8026,0.064329646,3,-8.699643648,-2.899881216,62.9641,364.1138,69.3416,352.1859,NA,6.3775,357.7363,5.5504,1.551533909,0,0.017827377,10,2850.629253,33.855,8.075,8,0.166666667,9.363767831,14,0.291666667
294,9/2/2022,6,10,amb,3000,90.82721871,16664.12612,91.583,2459825,NA,81.237,1.127355762,112.7355762,39,10.346,11.7052,1071.997332,11.8026,0.064329646,3,-14.35104881,-4.783682938,60.6446,216.8442,64.0041,210.6005,NA,3.3595,213.4847,2.8842,1.351010166,0,0.015736491,10,2850.629253,33.855,8.075,2,0.041666667,9.590218715,15,0.3125
273,9/2/2022,6,10,amb,3000,132.0571409,24228.6055,133.156,2459825,NA,121.86,1.092696537,109.2696537,39,11.296,11.7052,1558.617611,11.8026,0.064329646,3,3.232978151,1.077659384,78.6922,322.2913,84.3362,313.4949,NA,5.644,316.6473,3.1524,0.995555623,0,0.017824248,10,2850.629253,33.855,8.075,37,0.770833333,10.1971409,16,0.333333333
279,9/2/2022,6,10,amb,3000,104.0303543,19086.51359,104.896,2459825,NA,93.807,1.118210795,111.8210795,39,11.089,11.7052,1227.828659,11.8026,0.064329646,3,4.538720405,1.512906802,64.2651,279.4092,67.4589,272.7691,NA,3.1938,276.2154,3.4463,1.247685683,0,0.011562715,10,2850.629253,33.855,8.075,39,0.8125,10.22335426,17,0.354166667
291,9/2/2022,6,10,amb,3000,98.18896101,18014.78954,99.006,2459825,NA,85.976,1.151553922,115.1553922,39,13.03,11.7052,1158.885031,11.8026,0.064329646,3,-5.758550101,-1.9195167,48.9268,211.7034,53.0475,205.5941,NA,4.1207,207.5827,1.9886,0.957979639,0,0.019850884,10,2850.629253,33.855,8.075,17,0.354166667,12.21296101,18,0.375
259,9/2/2022,6,10,amb,3000,133.4614555,24486.25597,134.572,2459825,NA,120.426,1.117466328,111.7466328,39,14.146,11.7052,1575.192174,11.8026,0.064329646,3,3.882668352,1.294222784,75.2752,440.427,82.0939,427.3212,NA,6.8187,433.6083,6.2871,1.449949182,0,0.015725483,10,2850.629253,33.855,8.075,38,0.791666667,13.03545548,19,0.395833333
276,9/2/2022,6,10,amb,3000,109.8499291,20154.23458,110.764,2459825,NA,96.707,1.145356593,114.5356593,39,14.057,11.7052,1296.514773,11.8026,0.064329646,3,2.920853137,0.973617712,65.2728,218.8206,67.0717,214.2631,NA,1.7989,217.0217,2.7586,1.271117128,0,0.008289033,10,2850.629253,33.855,8.075,35,0.729166667,13.14292907,20,0.416666667
283,9/2/2022,6,10,amb,3000,95.66992215,17552.61992,96.466,2459825,NA,82.235,1.173052836,117.3052836,39,14.231,11.7052,1129.153823,11.8026,0.064329646,3,-5.496658395,-1.832219465,76.0338,237.2963,78.6354,231.5981,NA,2.6016,234.6947,3.0966,1.319416246,0,0.011085039,10,2850.629253,33.855,8.075,19,0.395833333,13.43492215,21,0.4375
264,9/2/2022,6,10,amb,3000,144.5501852,26520.71208,145.753,2459825,NA,129.467,1.125792673,112.5792673,39,16.286,11.7052,1706.068016,11.8026,0.064329646,3,-2.450842444,-0.816947481,57.1959,390.5569,62.688,379.4045,NA,5.4921,385.0648,5.6603,1.469960381,0,0.014262794,10,2850.629253,33.855,8.075,25,0.520833333,15.08318518,22,0.458333333
287,9/2/2022,6,10,amb,3000,194.6036856,35704.05883,196.223,2459825,NA,178.119,1.101639915,110.1639915,39,18.104,11.7052,2296.82946,11.8026,0.064329646,3,-8.290452879,-2.763484293,75.7908,598.6324,85.9848,580.9585,NA,10.194,588.4384,7.4799,1.271144099,0,0.017323818,10,2850.629253,33.855,8.075,10,0.208333333,16.48468559,23,0.479166667
285,9/2/2022,6,10,amb,3000,115.5385932,21197.93732,116.5,2459825,NA,98.242,1.185847194,118.5847194,39,18.258,11.7052,1363.6558,11.8026,0.064329646,3,0.726886734,0.242295578,47.9753,208.1065,52.5104,200.9569,NA,4.5351,203.5714,2.6145,1.28431597,0,0.022277687,10,2850.629253,33.855,8.075,31,0.645833333,17.29659319,24,0.5
292,9/2/2022,6,10,amb,3000,134.4532031,24668.21251,135.572,2459825,NA,115.495,1.173834365,117.3834365,39,20.077,11.7052,1586.897374,11.8026,0.064329646,3,-6.273262645,-2.091087548,56.3487,376.6781,61.6224,364.1944,NA,5.2737,371.4044,7.21,1.941280179,0,0.014199347,10,2850.629253,33.855,8.075,14,0.291666667,18.95820306,25,0.520833333
255,9/2/2022,6,10,amb,3000,169.7038791,31135.6759,171.116,2459825,NA,150.7,1.135474453,113.5474453,39,20.416,11.7052,2002.947003,11.8026,0.064329646,3,6.646121726,2.215373909,58.0157,559.3428,69.4858,540.4048,NA,11.4701,547.8727,7.4679,1.363072115,0,0.020935703,10,2850.629253,33.855,8.075,43,0.895833333,19.00387908,26,0.541666667
270,9/2/2022,6,10,amb,3000,148.9733794,27332.23827,150.213,2459825,NA,129.922,1.156178322,115.6178322,39,20.291,11.7052,1758.273208,11.8026,0.064329646,3,-9.510715421,-3.170238474,59.624,354.5166,66.7068,342.7982,NA,7.0828,347.4338,4.6356,1.334239789,0,0.020386042,10,2850.629253,33.855,8.075,6,0.125,19.05137939,27,0.5625
278,9/2/2022,6,10,amb,3000,257.9971827,47334.90305,260.144,2459825,NA,235.241,1.105861648,110.5861648,39,24.903,11.7052,3045.037549,11.8026,0.064329646,3,-1.804217876,-0.601405959,55.2538,594.2535,65.6657,574.6661,NA,10.4119,583.8416,9.1755,1.571573523,0,0.017833433,10,2850.629253,33.855,8.075,28,0.583333333,22.75618272,28,0.583333333
262,9/2/2022,6,10,amb,3000,202.8480832,37216.66358,204.536,2459825,NA,178.946,1.143004035,114.3004035,39,25.59,11.7052,2394.134787,11.8026,0.064329646,3,-2.676260561,-0.892086854,56.0414,577.0989,66.9803,557.58,NA,10.9389,566.16,8.58,1.515472658,0,0.019321217,10,2850.629253,33.855,8.075,24,0.5,23.90208324,29,0.604166667
281,9/2/2022,6,10,amb,3000,132.8961594,24382.54074,134.002,2459825,NA,108.16,1.238923817,123.8923817,39,25.842,11.7052,1568.52021,11.8026,0.064329646,3,-9.514236662,-3.171412221,53.697,331.047,59.6865,320.7347,NA,5.9895,325.0575,4.3228,1.329857025,0,0.018425971,10,2850.629253,33.855,8.075,5,0.104166667,24.73615935,30,0.625
286,9/2/2022,6,10,amb,3000,159.6138392,29284.45002,160.942,2459825,NA,132.78,1.212095195,121.2095195,39,28.162,11.7052,1883.858298,11.8026,0.064329646,3,3.005325326,1.001775109,58.4904,340.1318,66.5651,330.0345,NA,8.0747,332.0571,2.0226,0.609112108,0,0.024317203,10,2850.629253,33.855,8.075,36,0.75,26.83383919,31,0.645833333
246,9/2/2022,6,10,amb,3000,139.0053245,25503.39305,140.162,2459825,NA,110.334,1.270342777,127.0342777,39,29.828,11.7052,1640.624242,11.8026,0.064329646,3,-2.333025826,-0.777675275,60.4247,479.5498,67.1648,466.5848,NA,6.7401,472.8097,6.2249,1.316576204,0,0.014255418,10,2850.629253,33.855,8.075,26,0.541666667,28.67132445,32,0.666666667
260,9/2/2022,6,10,amb,3000,144.9488677,26593.85861,146.155,2459825,NA,113.542,1.287232918,128.7232918,39,32.613,11.7052,1710.773506,11.8026,0.064329646,3,4.959059132,1.653019711,68.974,386.5656,75.54,374.8219,NA,6.566,379.9996,5.1777,1.362554066,0,0.017278966,10,2850.629253,33.855,8.075,40,0.833333333,31.40686771,33,0.6875
261,9/2/2022,6,10,amb,3000,162.038662,29729.33377,163.387,2459825,NA,128.754,1.268985818,126.8985818,39,34.633,11.7052,1912.477512,11.8026,0.064329646,3,21.86419008,7.288063359,73.8731,398.7045,81.3837,384.7732,NA,7.5106,391.1939,6.4207,1.641308824,0,0.019199175,10,2850.629253,33.855,8.075,46,0.958333333,33.28466202,34,0.708333333
274,9/2/2022,6,10,amb,3000,161.3365047,29600.50854,162.679,2459825,NA,127.729,1.273626193,127.3626193,39,34.95,11.7052,1904.190231,11.8026,0.064329646,3,-9.686732115,-3.228910705,90.0914,424.8094,95.2344,414.1248,NA,5.143,419.6664,5.5416,1.320477408,0,0.012254972,10,2850.629253,33.855,8.075,4,0.083333333,33.60750474,35,0.729166667
268,9/2/2022,6,10,amb,3000,152.7221852,28020.034,153.993,2459825,NA,119.071,1.293287198,129.3287198,39,34.922,11.7052,1802.518864,11.8026,0.064329646,3,14.67583389,4.89194463,57.5719,385.7327,63.9594,374.8078,NA,6.3875,379.3452,4.5374,1.196113724,0,0.016838225,10,2850.629253,33.855,8.075,45,0.9375,33.65118525,36,0.75
290,9/2/2022,6,10,amb,3000,244.6135491,44879.39949,246.649,2459825,NA,208.999,1.180144403,118.0144403,39,37.65,11.7052,2887.075875,11.8026,0.064329646,3,-8.662746283,-2.887582094,61.941,566.9974,72.0073,549.8748,NA,10.0663,556.9311,7.0563,1.266996941,0,0.018074588,10,2850.629253,33.855,8.075,9,0.1875,35.61454912,37,0.770833333
293,9/2/2022,6,10,amb,3000,249.7746035,45826.30135,251.853,2459825,NA,214.082,1.176432395,117.6432395,39,37.771,11.7052,2947.989736,11.8026,0.064329646,3,-4.298239821,-1.432746607,73.3301,635.3567,83.6737,615.6548,NA,10.3436,625.0131,9.3583,1.497296617,0,0.016549413,10,2850.629253,33.855,8.075,22,0.458333333,35.69260353,38,0.791666667
288,9/2/2022,6,10,amb,3000,133.2730234,24451.68423,134.382,2459825,NA,97.029,1.384967381,138.4967381,39,37.353,11.7052,1572.968186,11.8026,0.064329646,3,5.235426832,1.745142277,61.7506,261.2814,65.5186,255.4182,NA,3.768,257.5134,2.0952,0.813627563,0,0.014632248,10,2850.629253,33.855,8.075,42,0.875,36.24402344,39,0.8125
284,9/2/2022,6,10,amb,3000,177.6735626,32597.87868,179.152,2459825,NA,140.285,1.277057419,127.7057419,39,38.867,11.7052,2097.00999,11.8026,0.064329646,3,5.075197135,1.691732378,72.9422,356.65,80.4571,345.8153,NA,7.5149,349.1351,3.3198,0.950864007,0,0.021524333,10,2850.629253,33.855,8.075,41,0.854166667,37.38856264,40,0.833333333
253,9/2/2022,6,10,amb,3000,261.5079692,47979.02921,263.684,2459825,NA,223.559,1.179482821,117.9482821,39,40.125,11.7052,3086.473957,11.8026,0.064329646,3,-0.446506537,-0.148835512,68.0527,679.7348,82.7301,655.0344,NA,14.6774,665.0574,10.023,1.50708796,0,0.022069373,10,2850.629253,33.855,8.075,29,0.604166667,37.94896916,41,0.854166667
289,9/2/2022,6,10,amb,3000,144.5065483,26512.70599,145.709,2459825,NA,105.692,1.378619006,137.8619006,39,40.017,11.7052,1705.552987,11.8026,0.064329646,3,-2.250923323,-0.750307774,72.6009,349.2112,78.6808,338.7571,NA,6.0799,343.1313,4.3742,1.27478898,0,0.017718873,10,2850.629253,33.855,8.075,27,0.5625,38.81454829,42,0.875
254,9/2/2022,6,10,amb,3000,158.1877062,29022.79651,159.504,2459825,NA,118.634,1.344504948,134.4504948,39,40.87,11.7052,1867.026221,11.8026,0.064329646,3,24.3965978,8.132199268,61.5915,421.9075,67.31,409.7545,NA,5.7185,416.189,6.4345,1.546052394,0,0.013740152,10,2850.629253,33.855,8.075,47,0.979166667,39.55370617,43,0.895833333
267,9/2/2022,6,10,amb,3000,177.0289267,32479.60693,178.502,2459825,NA,136.825,1.304600767,130.4600767,39,41.677,11.7052,2089.40161,11.8026,0.064329646,3,0.728310146,0.242770049,61.7545,363.284,66.8863,351.9663,NA,5.1318,358.1522,6.1859,1.727170739,0,0.014328545,10,2850.629253,33.855,8.075,32,0.666666667,40.20392671,44,0.916666667
269,9/2/2022,6,10,amb,3000,293.5741437,53862.23013,296.017,2459825,NA,251.543,1.176804761,117.6804761,39,44.474,11.7052,3464.938188,11.8026,0.064329646,3,11.0062448,3.668748267,57.7181,822.1988,69.1811,797.33,NA,11.463,810.7358,13.4058,1.653534974,0,0.014139008,10,2850.629253,33.855,8.075,44,0.916666667,42.0311437,45,0.9375
275,9/2/2022,6,10,amb,3000,209.0078275,38346.79567,210.747,2459825,NA,165.54,1.273088075,127.3088075,39,45.207,11.7052,2466.835784,11.8026,0.064329646,3,-8.142323319,-2.714107773,65.1448,510.5823,74.724,494.7575,NA,9.5792,501.0031,6.2456,1.246619033,0,0.019120041,10,2850.629253,33.855,8.075,12,0.25,43.46782746,46,0.958333333
282,9/2/2022,6,10,amb,3000,301.7243253,55357.54901,304.235,2459825,NA,251.69,1.208768723,120.8768723,39,52.545,11.7052,3561.131522,11.8026,0.064329646,3,-5.193185974,-1.731061991,56.2694,811.6942,72.0522,785.7003,NA,15.7828,795.9114,10.2111,1.282944308,0,0.019829845,10,2850.629253,33.855,8.075,20,0.416666667,50.03432532,47,0.979166667
323,7/25/2022,7,1,low,1000,323.1218924,26844.00129,327.524,2459786,NA,327.524,1,100,0,0,14.3647,4704.784003,14.5604,0.175263887,NA,NA,NA,53.2605,1076.0399,65.1141,1046.1351,NA,11.8536,1064.1863,18.0512,1.696244351,0,0.011138651,1,626.16036,26.63,7.79,,,-4.402107552,,
342,7/25/2022,7,1,low,1000,266.1599238,22111.77115,269.786,2459786,NA,269.786,1,100,0,0,14.3647,3875.394954,14.5604,0.175263887,NA,NA,NA,57.2769,986.4634,72.951,955.6563,NA,15.6741,970.7893,15.133,1.558834651,0,0.016145728,1,626.16036,26.63,7.79,,,-3.62607622,,
338,7/25/2022,7,1,low,1000,253.0219118,21020.30437,256.469,2459786,NA,256.469,1,100,0,0,14.3647,3684.100244,14.5604,0.175263887,NA,NA,NA,65.7722,826.0757,79.0667,800.6479,NA,13.2945,812.7812,12.1333,1.49281258,0,0.016356801,1,626.16036,26.63,7.79,,,-3.447088219,,
315,7/25/2022,7,1,low,1000,251.7403711,20913.8378,255.17,2459786,NA,255.17,1,100,0,0,14.3647,3665.440499,14.5604,0.175263887,NA,NA,NA,54.3907,696.5782,66.2749,675.2693,NA,11.8842,684.694,9.4247,1.376483509,0,0.017356951,1,626.16036,26.63,7.79,,,-3.429628925,,
333,7/25/2022,7,1,low,1000,237.5684448,19736.47651,240.805,2459786,NA,240.805,1,100,0,0,14.3647,3459.091584,14.5604,0.175263887,NA,NA,NA,61.8851,623.6664,71.686,604.9983,NA,9.8009,613.8655,8.8672,1.444485803,0,0.015965875,1,626.16036,26.63,7.79,,,-3.236555211,,
310,7/25/2022,7,1,low,1000,232.9888359,19356.01628,236.163,2459786,NA,236.163,1,100,0,0,14.3647,3392.410646,14.5604,0.175263887,NA,NA,NA,56.0094,612.2996,63.3242,595.0932,NA,7.3148,604.9848,9.8916,1.635016285,0,0.012090882,1,626.16036,26.63,7.79,,,-3.17416411,,
330,7/25/2022,7,1,low,1000,215.9489813,17940.39608,218.891,2459786,NA,218.891,1,100,0,0,14.3647,3144.303548,14.5604,0.175263887,NA,NA,NA,54.8567,557.8058,64.3597,540.4499,NA,9.503,548.3028,7.8529,1.432219569,0,0.017331664,1,626.16036,26.63,7.79,,,-2.942018674,,
302,7/25/2022,7,1,low,1000,177.6379188,14757.62749,180.058,2459786,NA,180.058,1,100,0,0,14.3647,2586.479153,14.5604,0.175263887,NA,NA,NA,71.9603,571.4971,79.524,555.513,NA,7.5637,563.9334,8.4204,1.493155043,0,0.013412399,1,626.16036,26.63,7.79,,,-2.42008122,,
295,7/25/2022,7,1,low,1000,174.1474715,14467.65156,176.52,2459786,NA,176.52,1,100,0,0,14.3647,2535.656844,14.5604,0.175263887,NA,NA,NA,63.1202,388.0663,66.009,379.0298,NA,2.8888,385.1775,6.1477,1.596069345,0,0.007499919,1,626.16036,26.63,7.79,,,-2.372528502,,
318,7/25/2022,7,1,low,1000,171.1207072,14216.19702,173.452,2459786,NA,173.452,1,100,0,0,14.3647,2491.585944,14.5604,0.175263887,NA,NA,NA,60.4544,566.5927,67.297,551.0522,NA,6.8426,559.7501,8.6979,1.553889852,0,0.012224384,1,626.16036,26.63,7.79,,,-2.331292849,,
303,7/25/2022,7,1,low,1000,159.6036123,13259.39119,161.778,2459786,NA,161.778,1,100,0,0,14.3647,2323.892437,14.5604,0.175263887,NA,NA,NA,59.8365,333.265,63.7055,324.9559,NA,3.869,329.396,4.4401,1.347952009,0,0.011745741,1,626.16036,26.63,7.79,,,-2.174387695,,
324,7/25/2022,7,1,low,1000,159.1488084,13221.60744,161.317,2459786,NA,161.317,1,100,0,0,14.3647,2317.27031,14.5604,0.175263887,NA,NA,NA,61.8244,510.8856,66.8819,498.4913,NA,5.0575,505.8281,7.3368,1.450453227,0,0.009998456,1,626.16036,26.63,7.79,,,-2.168191595,,
328,7/25/2022,7,1,low,1000,152.4224462,12662.80137,154.499,2459786,NA,154.499,1,100,0,0,14.3647,2219.331785,14.5604,0.175263887,NA,NA,NA,75.4929,519.0991,79.6023,507.1523,NA,4.1094,514.9897,7.8374,1.52185568,0,0.007979577,1,626.16036,26.63,7.79,,,-2.076553824,,
340,7/25/2022,7,1,low,1000,141.7597118,11776.97326,143.691,2459786,NA,143.691,1,100,0,0,14.3647,2064.078108,14.5604,0.175263887,NA,NA,NA,68.804,380.507,75.7028,369.5142,NA,6.8988,373.6082,4.094,1.09580036,0,0.018465333,1,626.16036,26.63,7.79,,,-1.931288199,,
